测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
连消/掉落,520.json,520,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=520,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/520.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,56.00,1.40,3,2,10,10,10,0,0,否,否,是,1,0,677781,677783,1951779670183948,9474274.0,9474290.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,711.json,711,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=711,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/711.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,54.00,1.35,3,2,8,8,8,0,0,否,否,是,1,0,678238,678240,1741779670675979,9472368.0,9472382.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,796.json,796,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=796,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/796.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,54.00,1.35,3,2,13,13,13,0,0,否,否,是,2,1,678635,678638,6531779671242836,9476462.0,9476476.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,312.json,312,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=312,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/312.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,54.00,1.35,2,1,12,12,12,0,0,否,否,是,2,2,676905,676907,4821779668958645,9465000.0,9465014.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,954.json,954,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=954,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/954.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,54.00,1.35,2,1,12,12,12,0,0,否,否,是,2,0,679082,679083,1431779671762682,9475144.0,9475158.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,631.json,631,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=631,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/631.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,52.00,1.30,3,2,12,13,13,1,1,否,否,是,1,0,678074,678077,5391779670516146,9472852.0,9472864.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,387.json,387,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=387,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/387.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,4,3,11,11,11,0,0,否,否,是,1,1,677308,677311,3781779669557558,9473412.0,9473420.0,4段连消/续转 / 金色符号/百搭转换
连消/掉落,449.json,449,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=449,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/449.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,3,2,10,12,14,2,2,否,否,是,2,0,677478,677480,1741779669789277,9474624.0,9474632.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,130.json,130,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=130,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/130.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,2,676109,676110,1411779667535324,9465592.0,9465600.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,142.json,142,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=142,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/142.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,6,7,7,1,1,否,否,是,1,0,676124,676125,7941779667555907,9465174.0,9465182.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,217.json,217,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=217,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/217.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,6,7,7,1,1,否,否,是,1,0,676396,676397,4421779667941554,9466576.0,9466584.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,345.json,345,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=345,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/345.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,6,7,7,1,1,否,否,是,1,1,677099,677100,9571779669291143,9471234.0,9471242.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,402.json,402,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=402,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/402.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,1,677343,677344,7501779669604661,9473800.0,9473808.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,427.json,427,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=427,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/427.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,2,677403,677404,9551779669673294,9473528.0,9473536.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,430.json,430,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=430,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/430.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,2,677408,677409,9991779669679344,9473456.0,9473464.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,555.json,555,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=555,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/555.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,0,677846,677847,8441779670260948,9473556.0,9473564.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,749.json,749,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=749,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/749.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,0,678295,678296,3161779670739412,9471444.0,9471452.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,819.json,819,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=819,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/819.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,0,678672,678673,8341779671281769,9475726.0,9475734.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,827.json,827,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=827,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/827.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,6,7,7,1,1,否,否,是,1,0,678698,678700,1521779671302036,9475596.0,9475604.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,957.json,957,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=957,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/957.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,0,679089,679090,6021779671767699,9475078.0,9475086.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,871.json,871,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=871,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/871.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,46.00,1.15,4,3,13,13,13,0,0,否,否,是,1,1,678804,678808,8311779671384835,9474276.0,9474282.0,4段连消/续转 / 金色符号/百搭转换
连消/掉落,414.json,414,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=414,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/414.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,42.00,1.05,3,2,16,17,18,1,1,否,否,是,2,1,677362,677364,2421779669627995,9473552.0,9473554.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,575.json,575,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=575,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/575.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,42.00,1.05,3,2,5,6,6,1,1,否,否,是,1,0,677887,677889,3661779670298597,9473000.0,9473002.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,265.json,265,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=265,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/265.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,40.00,1.00,3,2,10,11,11,1,1,否,否,是,1,0,676744,676747,2241779668729013,9465860.0,9465860.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,063.json,63,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=63,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/063.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,40.00,1.00,2,1,3,6,6,3,3,否,否,是,1,0,675855,675856,6071779667180843,9461232.0,9461232.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,625.json,625,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=625,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/625.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,678058,678060,3551779670499496,9472756.0,9472756.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,979.json,979,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=979,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/979.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,1,679212,679214,1421779671996648,9477570.0,9477570.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,105.json,105,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=105,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/105.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,36.00,0.90,3,2,10,10,10,0,0,否,否,是,1,0,676062,676064,8001779667491241,9466188.0,9466184.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,143.json,143,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433&debugStart=143,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433/143.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0433,普通中奖,36.00,0.90,3,2,11,11,11,0,0,否,否,是,1,0,676126,676128,7981779667558640,9465182.0,9465178.0,3段连消/续转 / 金色符号/百搭转换
